Time,Strain,dR/r0
0.10721569999999936,7.417359365099386e-05,0.0
0.9024698999999998,-0.001394466025205956,0.001829146820725457
1.6982466999999994,-0.004647156924571047,0.06267997174783123
2.4961899,-0.00359501733796805,0.052663293748466775
3.2942573999999993,0.0021248199752382886,0.09468592511858169
4.0922552,0.006333917147428314,-0.10173085693305917
4.8875204,0.010058201930412633,-0.24164000875883082
5.683639599999999,0.009398403354666674,-0.26310902274826437
6.4790527,0.016555331091364887,-0.30228338769186697
7.2752552,0.03329183475911161,-0.38262919687118757
8.0702294,0.045946785442666796,-0.40436821993226724
8.8659921,0.05739848216488922,-0.4031416543324108
9.662139699999999,0.0719452762314923,-0.39719816196263663
10.4589426,0.08608168330984094,-0.38105030236076837
11.2559898,0.09430031694234917,-0.3736513952389498
12.0510914,0.09464609514031744,-0.3760831232805444
12.8472425,0.08826421792380944,-0.3808016964472404
13.643205299999998,0.07180432733942903,-0.3610367031233793
14.439611799999998,0.05903698802273013,-0.316936319019011
15.2350344,0.028270070388825428,-0.29395097359673494
16.030087599999998,0.016212844375619092,-0.27832172898004076
16.8268776,0.026839570900317355,-0.2774079787680672
17.6227662,0.052494882092825476,-0.2799220266485783
18.4201726,0.07729483948139682,-0.318245204457784
19.2157131,0.09130023609993675,-0.30870598152413536
20.0124902,0.10648492879415877,-0.2659770459361165
20.8077438,0.12315778278679373,-0.25766438860232443
21.6042697,0.13353284700063525,-0.24781235028079293
22.4001603,0.15043473066507937,-0.2148103268591524
23.196233199999998,0.16717703384482527,-0.1741179840859287
23.9932725,0.1758022294492065,-0.1418634248016503
24.7897635,0.17577785104285715,-0.14439887584027986
25.5875909,0.17606278082869853,-0.14955209775645514
26.382797,0.17319457106730185,-0.15113099226687426
27.179141,0.15551768381841255,-0.15146356441609715
27.976155,0.13465187180952404,-0.12147444709880194
28.770525,0.12033076558730153,-0.11214267015922304
29.565209199999998,0.10131387241574595,-0.10322743160456194
30.3615979,0.08686993267733362,-0.09888423690332528
31.1564202,0.060169726233396996,-0.09111159771282569
31.953226700000002,0.030690039801968102,-0.08745330407137458
32.7501065,0.0249483154942855,-0.08348384143881916
33.5461739,0.024850757527301943,-0.08203007308355295
34.3415915,0.035346866635555745,-0.08171725769567006
35.137525,0.06786795277777827,-0.06926885165471112
35.9323897,0.09529005348450818,-0.07095146916216513
36.72764,0.1140384427174607,-0.06480053079832139
37.5239743,0.13913402772412733,-0.042147757525268004
38.3202699,0.16373338880120653,-0.05193558637244466
39.1164019,0.1859067222932702,-0.03150709514691615
39.913495499999996,0.1975972892311112,-0.02223788128491398
40.7091143,0.21806626215619068,0.03375113395578101
41.5050262,0.2353953123282539,0.08471040703867541
42.3011347,0.2575801389586668,0.1587587485408808
43.096156,0.27443922652444425,0.24232655621539487
43.8922685,0.2749997520536508,0.2416614119169491
44.6881232,0.2528369504538412,0.202360274421415
45.48303,0.23253283977777797,0.18596380890601863
46.2801176,0.20649893311034914,0.19257244557423853
47.0752351,0.185054769708762,0.19296758080103793
47.8717797,0.1569403632191744,0.1777120682530249
48.6669225,0.12877979309365045,0.17588292143229925
49.4629793,0.10717630219968272,0.17752602541707346
50.258394,0.07028302508063483,0.17490660814274916
51.0550054,0.03889524342374595,0.17312026763826027
51.8521987,0.023813424602349344,0.17114459150426337
52.6483973,0.0544643875203175,0.16420338268682078
53.4442591,0.09403477224952414,0.16819424847749456
54.2416612,0.1253136585541586,0.1721423079519318
55.0385127,0.15803256238368263,0.19616817613811288
55.8351822,0.18177441453244414,0.25878558480836755
56.6322646,0.21218840277117482,0.30010191196057856
57.4280244,0.24127979224685733,0.32483243796788536
58.2234705,0.26566438179936497,0.38379319939346734
59.0200783,0.29224992225092106,0.4540811706539653
59.8172506,0.31620658680406355,0.5556045815929547
60.6132761,0.33178539591180967,0.6264309245999667
61.411415100000006,0.33844707468012686,0.5471865548653495
62.206753799999994,0.3391434148514284,0.4994278771195301
63.00253420000001,0.33922093382946056,0.47436477896300056
